"","name","fips","realPersonalIncome","state","county","cbsa","rpp.in.100.dollars"
"2061","North Dakota (Nonmetropolitan Portion)","38999",63061,38,38083,NA,112.7395716
"2062","North Dakota (Nonmetropolitan Portion)","38999",63061,38,38105,48780,112.7395716
"2063","North Dakota (Nonmetropolitan Portion)","38999",63061,38,38023,NA,112.7395716
"2064","North Dakota (Nonmetropolitan Portion)","38999",63061,38,38003,NA,112.7395716
"2065","North Dakota (Nonmetropolitan Portion)","38999",63061,38,38097,NA,112.7395716
"2066","North Dakota (Nonmetropolitan Portion)","38999",63061,38,38091,NA,112.7395716
"2067","North Dakota (Nonmetropolitan Portion)","38999",63061,38,38089,19860,112.7395716
"2068","North Dakota (Nonmetropolitan Portion)","38999",63061,38,38039,NA,112.7395716
"2069","North Dakota (Nonmetropolitan Portion)","38999",63061,38,38001,NA,112.7395716
"2070","North Dakota (Nonmetropolitan Portion)","38999",63061,38,38009,NA,112.7395716
"2071","North Dakota (Nonmetropolitan Portion)","38999",63061,38,38069,NA,112.7395716
"2072","North Dakota (Nonmetropolitan Portion)","38999",63061,38,38043,NA,112.7395716
"2073","North Dakota (Nonmetropolitan Portion)","38999",63061,38,38019,NA,112.7395716
"2074","North Dakota (Nonmetropolitan Portion)","38999",63061,38,38033,NA,112.7395716
"2075","North Dakota (Nonmetropolitan Portion)","38999",63061,38,38021,NA,112.7395716
"2076","North Dakota (Nonmetropolitan Portion)","38999",63061,38,38025,NA,112.7395716
"2077","North Dakota (Nonmetropolitan Portion)","38999",63061,38,38103,NA,112.7395716
"2078","North Dakota (Nonmetropolitan Portion)","38999",63061,38,38047,NA,112.7395716
"2079","North Dakota (Nonmetropolitan Portion)","38999",63061,38,38037,NA,112.7395716
"2080","North Dakota (Nonmetropolitan Portion)","38999",63061,38,38051,NA,112.7395716
"2081","North Port-Sarasota-Bradenton, FL","35840",44694,12,12081,35840,101.2145749
"2082","North Port-Sarasota-Bradenton, FL","35840",44694,12,12115,35840,101.2145749
"2083","Norwich-New London, CT","35980",46012,9,9011,35980,99.20634921
"2084","Ocala, FL","36100",33026,12,12083,36100,109.2896175
"2085","Ocean City, NJ","36140",44463,34,34009,36140,92.25092251
"2086","Odessa, TX","36220",44859,48,48135,36220,105.0420168
"2087","Ogden-Clearfield, UT","36260",35349,49,49011,36260,104.2752868
"2088","Ogden-Clearfield, UT","36260",35349,49,49003,36260,104.2752868
"2089","Ogden-Clearfield, UT","36260",35349,49,49029,36260,104.2752868
"2090","Ogden-Clearfield, UT","36260",35349,49,49057,36260,104.2752868
"2091","Ohio (Nonmetropolitan Portion)","39999",38710,39,39021,46500,118.3431953
"2092","Ohio (Nonmetropolitan Portion)","39999",38710,39,39121,NA,118.3431953
"2093","Ohio (Nonmetropolitan Portion)","39999",38710,39,39071,NA,118.3431953
"2094","Ohio (Nonmetropolitan Portion)","39999",38710,39,39135,NA,118.3431953
"2095","Ohio (Nonmetropolitan Portion)","39999",38710,39,39101,32020,118.3431953
"2096","Ohio (Nonmetropolitan Portion)","39999",38710,39,39175,NA,118.3431953
"2097","Ohio (Nonmetropolitan Portion)","39999",38710,39,39137,NA,118.3431953
"2098","Ohio (Nonmetropolitan Portion)","39999",38710,39,39111,NA,118.3431953
"2099","Ohio (Nonmetropolitan Portion)","39999",38710,39,39131,NA,118.3431953
"2100","Ohio (Nonmetropolitan Portion)","39999",38710,39,39039,19580,118.3431953
"2101","Ohio (Nonmetropolitan Portion)","39999",38710,39,39065,NA,118.3431953
"2102","Ohio (Nonmetropolitan Portion)","39999",38710,39,39115,NA,118.3431953
"2103","Ohio (Nonmetropolitan Portion)","39999",38710,39,39091,13340,118.3431953
"2104","Ohio (Nonmetropolitan Portion)","39999",38710,39,39047,47920,118.3431953
"2105","Ohio (Nonmetropolitan Portion)","39999",38710,39,39067,NA,118.3431953
"2106","Ohio (Nonmetropolitan Portion)","39999",38710,39,39119,49780,118.3431953
"2107","Ohio (Nonmetropolitan Portion)","39999",38710,39,39147,45660,118.3431953
"2108","Ohio (Nonmetropolitan Portion)","39999",38710,39,39107,16380,118.3431953
"2109","Ohio (Nonmetropolitan Portion)","39999",38710,39,39105,NA,118.3431953
"2110","Ohio (Nonmetropolitan Portion)","39999",38710,39,39043,41780,118.3431953
"2111","Ohio (Nonmetropolitan Portion)","39999",38710,39,39037,24820,118.3431953
"2112","Ohio (Nonmetropolitan Portion)","39999",38710,39,39033,15340,118.3431953
"2113","Ohio (Nonmetropolitan Portion)","39999",38710,39,39083,34540,118.3431953
"2114","Ohio (Nonmetropolitan Portion)","39999",38710,39,39145,39020,118.3431953
"2115","Ohio (Nonmetropolitan Portion)","39999",38710,39,39063,22300,118.3431953
"2116","Ohio (Nonmetropolitan Portion)","39999",38710,39,39141,17060,118.3431953
"2117","Ohio (Nonmetropolitan Portion)","39999",38710,39,39069,NA,118.3431953
"2118","Ohio (Nonmetropolitan Portion)","39999",38710,39,39009,11900,118.3431953
"2119","Ohio (Nonmetropolitan Portion)","39999",38710,39,39149,43380,118.3431953
"2120","Ohio (Nonmetropolitan Portion)","39999",38710,39,39031,18740,118.3431953
"2121","Ohio (Nonmetropolitan Portion)","39999",38710,39,39053,38580,118.3431953
"2122","Ohio (Nonmetropolitan Portion)","39999",38710,39,39125,NA,118.3431953
"2123","Ohio (Nonmetropolitan Portion)","39999",38710,39,39079,27160,118.3431953
"2124","Ohio (Nonmetropolitan Portion)","39999",38710,39,39143,23380,118.3431953
"2125","Ohio (Nonmetropolitan Portion)","39999",38710,39,39007,11780,118.3431953
"2126","Ohio (Nonmetropolitan Portion)","39999",38710,39,39157,35420,118.3431953
"2127","Ohio (Nonmetropolitan Portion)","39999",38710,39,39171,NA,118.3431953
"2128","Ohio (Nonmetropolitan Portion)","39999",38710,39,39075,NA,118.3431953
"2129","Ohio (Nonmetropolitan Portion)","39999",38710,39,39167,31930,118.3431953
"2130","Ohio (Nonmetropolitan Portion)","39999",38710,39,39011,47540,118.3431953
"2131","Ohio (Nonmetropolitan Portion)","39999",38710,39,39161,46780,118.3431953
"2132","Ohio (Nonmetropolitan Portion)","39999",38710,39,39029,41400,118.3431953
"2133","Ohio (Nonmetropolitan Portion)","39999",38710,39,39123,38840,118.3431953
"2134","Ohio (Nonmetropolitan Portion)","39999",38710,39,39005,11740,118.3431953
"2135","Ohio (Nonmetropolitan Portion)","39999",38710,39,39059,15740,118.3431953
"2136","Ohio (Nonmetropolitan Portion)","39999",38710,39,39027,48940,118.3431953
"2137","Ohio (Nonmetropolitan Portion)","39999",38710,39,39001,NA,118.3431953
